	NZ_CP023661	NZ_CP018854	NZ_CP009037	NZ_CP075325	NC_003919	NZ_CP009025	NZ_CP020889	NZ_CP060453	NZ_CP060002	NZ_CP023662	NZ_CP060446	NZ_CP059999	NZ_CP011827	NZ_CP018850	NZ_CP096227	NZ_CP060460	NZ_CP012002	NZ_CP009001	NZ_CP060470	NZ_CP009040	NZ_CP009004	NZ_CP008995	NZ_CP011160	NZ_CP008992	NZ_CP008989	NZ_CP008998	NZ_CP009019	NZ_CP020885	NZ_CP023285	NZ_CP009010	NZ_CP060465	NZ_CP009016	NZ_CP020882	NZ_CP009031	NZ_CP011250	NZ_CP009013	NZ_CP018858	NZ_CP009007	NZ_CP009022	NZ_CP009028	NZ_CP018847	NC_020815	NZ_CP011163
NZ_CP009004	0.9998173398478292	0.9996158941585191	0.9980745756330576	0.9997373232305172	0.9999162267111229	0.99991603227626	0.9982625498155713	0.9983535766721364	0.9997298235988926	0.9995216378111141	0.9984950470636437	0.9996546017780055	0.9996684020731375	0.9996302141744157	0.999750187130382	0.9986403098614122	0.9632020877854611	0.9999711438556264	0.9984444133710633	0.9980749757435571	1.0	0.9999185597476014	0.9636152545228863	0.999840645536059	0.9998462246406227	0.9999771700412403	0.9999173251611094	0.9983457332066163	0.9997618350180536	0.9999277601853336	0.9986167849839299	0.9999184868684475	0.9982844982850884	0.9980938800624183	0.963174693644913	0.9999236348436409	0.9996154097822124	0.9999179766431688	0.9998921553992293	0.9999168104343039	0.9996251382839116	0.9980918036072652	0.9634125972544901
NZ_CP008995	0.9998142375498237	0.9996089241492139	0.9981000364741641	0.9997600692669595	0.9999847359306339	0.999990918837789	0.9982937086702256	0.9983553539451123	0.9997054817901705	0.9995053362506771	0.9984980588999481	0.9996475675075374	0.9996580655745833	0.9996376908087762	0.9997340456306434	0.9986417398183371	0.9632041735169146	0.9999230262305	0.9984483697108101	0.998100433291847	0.9999185597476014	1.0	0.9636461465002147	0.999830282005985	0.9998401957466018	0.999927500203116	0.9999123459811021	0.9983493193685828	0.9998042018002516	0.9999072302720159	0.9986151619577053	0.9999135121099566	0.9983105902195958	0.9981084283204641	0.96318766418408	0.999903730417609	0.9996142091791378	0.9999913387584783	0.9999678569228874	0.9999916917155004	0.9996288524563177	0.9981063572348419	0.9634454769691632
NZ_CP011160	0.9636079646385922	0.9636477992011027	0.9635255089177072	0.963478355850167	0.9636454358565978	0.9636426514443808	0.9635377353536544	0.9636881696024074	0.9636493503150998	0.9636580783970616	0.9637448655316011	0.9637058366595623	0.9635497660071936	0.963600740116764	0.96357758266931	0.9636026727033737	0.9932626962863816	0.9636234686974214	0.9637444412533545	0.9635186747085634	0.9636152545228863	0.9636461465002147	1.0	0.9635492428462183	0.963560909138115	0.963550999649663	0.9635457316843097	0.9635451487422614	0.9634834857350152	0.9635397943530793	0.9636230770372587	0.9635459687001764	0.9635391405484847	0.9635106522769992	0.9933178273945559	0.963548342760335	0.963516935089754	0.9635716078696026	0.9635713792562659	0.963570693416256	0.9635376361463464	0.9635020566727606	0.9992216570723341
NZ_CP008992	0.9997302075527497	0.9995315638922396	0.9980650760815608	0.9996504892210349	0.9998285322026049	0.9998296985177745	0.9982826714825729	0.9983006959371807	0.999639573094354	0.9995300494839156	0.9984367857177001	0.9995524807643695	0.9995902837318033	0.9995444182706663	0.9996602330403763	0.9985548985559185	0.9632171597143315	0.9998423419685679	0.9983871102661375	0.9980654755205237	0.999840645536059	0.999830282005985	0.9635492428462183	1.0	0.9999041561807113	0.9998462405426841	0.9998364136943344	0.9982986708829757	0.9996711976597317	0.9998297279933521	0.9985243644334377	0.9998371853278516	0.9982886795230385	0.9980831432239113	0.9631947017994771	0.999826069444063	0.999534772183162	0.9998293111284867	0.9998042148988395	0.9998289223155675	0.9995439748289243	0.9980812606306819	0.963385680250944
NZ_CP008989	0.9997430522428764	0.9995516453561805	0.9980837571748994	0.9996626720161887	0.9998388347578021	0.999840389907432	0.9982972722126736	0.9983119808807397	0.9996477350196072	0.9995437225216798	0.9984459191374432	0.9995675585817718	0.9995998609884641	0.9995488660672376	0.9996777945227636	0.9985636267915574	0.9632243277852465	0.9998544982708644	0.998395044407728	0.9980841565600558	0.9998462246406227	0.9998401957466018	0.963560909138115	0.9999041561807113	1.0	0.9998588129207288	0.9998495279301918	0.9983154595454734	0.9996832949538702	0.9998383294298315	0.9985295411439183	0.9998487532992018	0.9983026818141795	0.9980986943392768	0.9632012734670048	0.9998389941595658	0.999558313795521	0.9998392243263898	0.9998271677518743	0.9998403907762587	0.9995670963036395	0.9980972027691092	0.9633982134817847
NZ_CP008998	0.9998298628793991	0.9996226414384118	0.998091805509664	0.9997453671968634	0.9999259451901109	0.9999280831995746	0.9982851171583675	0.9983738941101894	0.9997482612055278	0.9995364937797131	0.9985151718353805	0.9996627363151308	0.9996785817632382	0.9996423521084731	0.9997538404075603	0.9986558300587418	0.9632088438207769	0.9999819891179412	0.9984641428925205	0.9980925977418648	0.9999771700412403	0.999927500203116	0.963550999649663	0.9998462405426841	0.9998588129207288	1.0	0.9999330080156102	0.9983340422239623	0.9997712866266114	0.9999356372136793	0.9986383037200304	0.9999333952525142	0.9983090745282448	0.9981111997975506	0.9631809764996793	0.9999323152143387	0.9996279095771164	0.9999269173647257	0.9999018359580113	0.999927694839569	0.9996371636586445	0.9981091244591127	0.9634236694024338
NZ_CP009019	0.9998242562238658	0.9996137581168981	0.998086628774413	0.9997353467118528	0.9999105967183165	0.9999129289101479	0.9982960515991649	0.9983740832879073	0.9997247618109941	0.9995141742069509	0.9985245980641837	0.999650779177905	0.9997057190418408	0.9996267580732562	0.9997398174204885	0.998657865707692	0.9632018736432695	0.9999227446036529	0.9984728976858991	0.9980905778815062	0.9999173251611094	0.9999123459811021	0.9635457316843097	0.9998364136943344	0.9998495279301918	0.9999330080156102	1.0	0.9983312149341227	0.9997595437946044	0.9999114286274204	0.9986337863931466	0.9999920001919954	0.99831641905611	0.9981037350294099	0.9631753188320847	0.9999069567379337	0.9996203459773048	0.9999117633454053	0.9998781824590112	0.9999125407608643	0.9996299658810041	0.9981032170151866	0.9634175503574847
NZ_CP020885	0.9983073208803389	0.9982557077013902	0.9990040257351723	0.998181610710092	0.9983498978865756	0.9983468140409336	0.9987868355134504	0.9986148811486847	0.9982905943055168	0.9981727377387015	0.9987709369908168	0.9982415216985494	0.9981625230781834	0.9982806776289977	0.9983472107149648	0.999012561881451	0.9632619079748818	0.9983427912488492	0.9988678168965404	0.9990077518440383	0.9983457332066163	0.9983493193685828	0.9635451487422614	0.9982986708829757	0.9983154595454734	0.9983340422239623	0.9983312149341227	1.0	0.9983435498126636	0.998339012140715	0.9990157265370214	0.9983331330418102	0.9987995428180632	0.9990083274363816	0.9631986642641898	0.9983373295319794	0.998305482285811	0.9983534057529342	0.9983494281700539	0.998353982985767	0.9983168454914422	0.9989779425297217	0.9632941623098523
NZ_CP023285	0.999693536587777	0.9995826335746307	0.9980859678125474	0.9997407869722582	0.9997978495455048	0.9998027470924757	0.998277134637272	0.998411147743749	0.9996659713417045	0.999386477319541	0.9985498678236319	0.9996272978648855	0.9995417338410179	0.999624760322851	0.999721917968362	0.998688881955145	0.9631885716267055	0.9997705686254837	0.9984850400637721	0.9980861913609832	0.9997618350180536	0.9998042018002516	0.9634834857350152	0.9996711976597317	0.9996832949538702	0.9997712866266114	0.9997595437946044	0.9983435498126636	1.0	0.9997593101361918	0.9986783517934792	0.9997623915079062	0.9982854622636308	0.9981001462850326	0.9631655201107989	0.999751324277626	0.9996010222961541	0.9998020012327953	0.9997779723254879	0.9997985676807173	0.9996067498077797	0.9980971728088255	0.9633464258232373
NZ_CP009010	0.9998117997058569	0.9996097860515907	0.9980795202082057	0.9997317601630052	0.9999051086457789	0.9999070372601219	0.9982895582268387	0.9983616903475457	0.9997236424719924	0.9995210807122917	0.9984997155914563	0.9996685650018192	0.9996726351151255	0.9996305566518049	0.9997519382535983	0.998632385065868	0.9631958466198888	0.9999329304032823	0.9984528152608676	0.9980799187432551	0.9999277601853336	0.9999072302720159	0.9635397943530793	0.9998297279933521	0.9998383294298315	0.9999356372136793	0.9999114286274204	0.998339012140715	0.9997593101361918	1.0	0.9986153937971234	0.9999114277425218	0.998306215240319	0.9980955935377439	0.9631698568493077	0.999979511431548	0.9996140086559407	0.9999058796845349	0.9998810716843785	0.9999070369015284	0.9996206114927739	0.9980931319864412	0.9634066624305236
NZ_CP060465	0.9986079051200272	0.9985941910899812	0.9985443419297075	0.9986302795743695	0.9986138380570407	0.9986147658515063	0.9984926511372105	0.9993143634157502	0.9986243849836218	0.9982596334430962	0.9994646513256998	0.9985484765892434	0.9984477304217217	0.9986062454672339	0.9986618313855833	0.9999303804194377	0.9631550798693224	0.9986294651045945	0.999416764389155	0.9985355364259201	0.9986167849839299	0.9986151619577053	0.9636230770372587	0.9985243644334377	0.9985295411439183	0.9986383037200304	0.9986337863931466	0.9990157265370214	0.9986783517934792	0.9986153937971234	1.0	0.9986191811573596	0.9985029517822072	0.99856701303042	0.9630456650935945	0.9985911499775508	0.9985935701099811	0.9985984648397829	0.9985908641654953	0.9985990620859568	0.9986045319505116	0.9985383848263841	0.963435398564843
NZ_CP009016	0.9998253876215664	0.9996146796345626	0.9980911567562659	0.9997376112391488	0.9999109854282369	0.9999140950408155	0.9982936675599585	0.9983789889019313	0.9997226201273496	0.9995162401341908	0.9985228827089502	0.9996447824854184	0.9997064718442524	0.9996360294519631	0.9997416534252795	0.9986517307039791	0.9632016424890959	0.9999223602484472	0.998467513014031	0.9980884036356606	0.9999184868684475	0.9999135121099566	0.9635459687001764	0.9998371853278516	0.9998487532992018	0.9999333952525142	0.9999920001919954	0.9983331330418102	0.9997623915079062	0.9999114277425218	0.9986191811573596	1.0	0.9983149732565079	0.9981068067860593	0.9631753188320847	0.9999061941240152	0.9996207160806391	0.9999129295024387	0.9998785704600724	0.9999129295024387	0.9996307062908703	0.9981057017633141	0.9634177701870936
NZ_CP020882	0.998280935841565	0.9982872419759744	0.9993334716988055	0.9981553237486562	0.9983033056923141	0.9983133409694513	0.9999828518166471	0.9985789697767194	0.9983144498248079	0.9983149408252305	0.9987521569105539	0.9982140998590203	0.9981482490708051	0.9983211132807345	0.9983347151640349	0.9985273903648038	0.9634533951996757	0.9983015716746254	0.9984001205053616	0.9993327438937973	0.9982844982850884	0.9983105902195958	0.9635391405484847	0.9982886795230385	0.9983026818141795	0.9983090745282448	0.99831641905611	0.9987995428180632	0.9982854622636308	0.998306215240319	0.9985029517822072	0.9983149732565079	1.0	0.9993785899029257	0.9634097481040289	0.9982891786560112	0.9982744199387904	0.998297328390643	0.9983043447478347	0.9982906198056829	0.9982857381861141	0.9993249694050882	0.9634438045670608
