	NZ_CP023661	NZ_CP018854	NZ_CP009037	NZ_CP075325	NC_003919	NZ_CP009025	NZ_CP020889	NZ_CP060453	NZ_CP060002	NZ_CP023662	NZ_CP060446	NZ_CP059999	NZ_CP011827	NZ_CP018850	NZ_CP096227	NZ_CP060460	NZ_CP012002	NZ_CP009001	NZ_CP060470	NZ_CP009040	NZ_CP009004	NZ_CP008995	NZ_CP011160	NZ_CP008992	NZ_CP008989	NZ_CP008998	NZ_CP009019	NZ_CP020885	NZ_CP023285	NZ_CP009010	NZ_CP060465	NZ_CP009016	NZ_CP020882	NZ_CP009031	NZ_CP011250	NZ_CP009013	NZ_CP018858	NZ_CP009007	NZ_CP009022	NZ_CP009028	NZ_CP018847	NC_020815	NZ_CP011163
NZ_CP060446	0.9866445714281301	0.9840779502096337	1.0013777341554297	0.9887873487123351	0.9898039948690747	0.9900428536147322	0.9881758162567996	1.0347335759509986	0.9819396141147174	0.9811017741006447	1.0	0.980627146132313	0.9865891531096146	0.9879545291731104	0.9822645933135385	1.0208112199116666	0.8344183673686127	0.985074514466981	1.0754486614931318	1.001314785124642	0.9835973362905217	0.9939263840049216	0.8441032495409645	0.9896779037123129	0.9894060256897698	0.987695395432874	0.9896867860908903	0.9897781201140884	0.9837635912460684	0.987172879858299	1.0171472387484883	0.9877531308936272	0.9883445814497702	1.0013199986946766	0.8458198657486407	0.9874302757418573	0.9835996534327593	0.9898316074807393	0.9939263840049216	0.993687911449637	0.9838584009826228	1.00160114528617	0.8456339150840746
NZ_CP059999	1.0431157797875974	1.0314829066931055	0.9985410331734803	1.0458720182817078	1.0339251285017597	1.030021401174477	0.990711120857953	0.9916242688810831	1.0514342926920623	1.0642156310397681	0.9917430015581711	1.0	1.0353534357389653	1.0490750665869648	1.0583327002876728	0.9800386545166164	0.844051268301285	1.0412584335840065	1.0068550545457529	1.0023787545059344	1.0312677037158837	1.0339567645111152	0.8535014520342442	1.0529610230694857	1.0431610856775388	1.0376122858637618	1.0434657287305935	1.0084708344309923	1.0500319582279696	1.0664656933841878	0.9780860097169417	1.0434424899335977	0.9906898349010408	1.0023935960905703	0.855577125759191	1.0806091376902627	1.037050453771686	1.0300473739475902	1.0320168131719845	1.0339563739430986	1.0353792132280701	1.0023232938475577	0.8547862255252994
NZ_CP011827	1.0347195012106007	1.0426106517262965	0.996989889024354	1.04537099334833	1.0272956925713912	1.0272968633652362	0.9885900285829804	0.9896010090681886	1.0622624264156069	1.0507675724448204	0.996997499184347	1.0345491507061448	1.0	1.0568090638176308	1.0562336186427845	0.982040607813722	0.844495161499303	1.0348410686381795	1.004381305700517	0.9988633543087555	1.0351021556656275	1.0312038024261971	0.8532714321618631	1.0387275188068519	1.0348172624966632	1.0351017654010124	1.0370597229745657	1.0003643120181207	1.052165695428128	1.0312006803092768	0.9820288998752714	1.0370603083714882	0.9846444533251326	0.9988592565302978	0.8560077725100728	1.0468196555992826	1.0506093201434301	1.027305644319074	1.031203412161582	1.031203412161582	1.046978688429903	0.9987927164134369	0.8547499496558647
NZ_CP018850	1.0345105952014209	1.0658341028468958	0.993131678694646	1.0515228987423746	1.0502426638520017	1.0502212974678504	0.986248789400098	0.9861693452990264	1.053622631584877	1.0442793060353819	0.9938111297106564	1.0434658295187862	1.0519756718465256	1.0	1.0658179809388544	0.9810247084751123	0.8426208472975603	1.0364829066984391	0.9874761910496606	0.9949734610084856	1.02481472431343	1.05025179312523	0.8517911051354299	1.0245326880426333	1.03205035318633	1.0362416607973857	1.0481112699129844	1.0000516678016749	1.0461546918442959	1.0325996634988737	0.9826588483829726	1.0481262263818902	0.9861895462440422	0.9949728782889178	0.8541132426129612	1.0464009879816032	1.0502925834949732	1.0502434408114254	1.0502399444940187	1.05025179312523	1.0544254249093967	0.9987885260186229	0.8530315208553391
NZ_CP096227	1.06003401846689	1.039489345748304	0.9992933399526807	1.0684023201940067	1.0664995495382499	1.0587181217854893	0.9935471086928326	0.9893353448059612	1.063922009932521	1.0835686760197032	0.9891966963156643	1.0538557017295669	1.0525831691622423	1.0670144740856637	1.0	0.97768401017326	0.8436725632138915	1.0701421351206348	0.9962691305261778	0.9972297526048123	1.0602002799804997	1.0587344562499843	0.8529686236327422	1.0662457819648454	1.060387154032639	1.0704050422158402	1.0762418908620532	1.0052390850288604	1.0629094675917419	1.0755235633400946	0.9776890660789371	1.0801269654590246	0.9876538672525295	0.9972291692310804	0.8551496635586459	1.0857473824506791	1.0472534667470166	1.06263567085354	1.0645818056233727	1.0626323650690588	1.0475181239634177	0.9971622757098151	0.8545843744123724
NZ_CP060460	0.9713189163443506	0.960990892961476	0.9863624146478365	0.97110393265095	0.9678967894492205	0.9681330226439281	0.9803032437842337	1.002636852531524	0.9546983604573964	0.9622918984649054	1.0120448299389009	0.9607320702068208	0.9634430088374953	0.9668683901607534	0.9624953959413836	1.0	0.8320450902931512	0.9589407946777465	1.0057637836517441	0.9863668176976568	0.9627530700743464	0.9592564742061684	0.8388920242006933	0.9572500235467447	0.9610676591779085	0.9627605361153462	0.9610827826968565	0.9912693265171569	0.956514522789803	0.9610936946029329	1.0394082530765831	0.9608272143703294	0.9878581115281033	0.9863627975217338	0.8434771305592332	0.9610936946029329	0.9628189243847025	0.959020241011461	0.9592499653499122	0.9590215810701019	0.9628101182850619	0.9861481967022305	0.8401080316988957
NZ_CP012002	0.878156939710756	0.8807751929487613	0.8816656710443601	0.8804077971536772	0.8785011956601828	0.8785141864507272	0.881354501014601	0.8769603661129545	0.8804057673426546	0.8784855661153091	0.8771381775585311	0.8773194396828461	0.8784632381940609	0.8805407497756551	0.8806511714952826	0.8822196064724178	1.0	0.8781327849595875	0.879125159568519	0.8814890774853971	0.8781195911879408	0.8783183096870498	0.922035567566624	0.8778392742857247	0.8778392742857247	0.8781153285847935	0.8781199971501453	0.8784388804617901	0.8781114719438505	0.8781195911879408	0.8820235267276382	0.8781199971501453	0.8810475935879893	0.8814927311452376	1.0413218778918465	0.8780771681375692	0.8805705879976868	0.8783183096870498	0.8783183096870498	0.8783183096870498	0.8806073275771953	0.8815282528381325	0.9218472011037301
NZ_CP009001	1.0269371868359047	1.0367978058800291	0.995073691639641	1.0417641258574197	1.0117193050391997	1.011718524324721	0.9861594937222748	0.9958657264782438	1.0371454190016536	1.054688854051674	0.9957031426880624	1.040696498807849	1.0350866749214211	1.0414922420402255	1.0741083459939198	0.9776834718060581	0.8443778408248093	1.0	1.0027202044222792	1.0008564437830925	1.007813585681072	1.0117247700405503	0.8536740033008609	1.011435515326206	1.011429074431757	1.007813585681072	1.015615851002203	1.004036293854684	1.044666822289086	1.015621706360793	0.9789300776498621	1.015615851002203	0.9861044533515292	1.002808425158368	0.8561186155121722	1.023434706506006	1.029215506863261	1.0117247700405503	1.0156211208249342	1.0117247700405503	1.0370189432561103	1.002741869249062	0.8553843535449902
NZ_CP060470	0.9835321544984438	0.9846689045535868	1.0041525745655957	0.9870754754552361	0.9898757061368036	0.9939430771021739	0.9919272939489744	1.0509791329681641	0.9787013975688063	0.9855670845280984	1.06639026235816	0.9871842297135015	0.9855243869936035	0.9733885222900277	0.9809547934588143	1.0059309364507512	0.8292644306178467	0.9836610129769869	1.0	0.9926022213440189	0.9763070806680881	0.9863237690856065	0.8373480503884518	0.9842380998333455	0.9839738729382643	0.9803713881332256	0.9823557704090385	0.9888134374310712	0.9797393497414406	0.9801238190206603	1.019331643812955	0.9804033634169056	0.98637776327721	0.9926003066563733	0.840666395546896	0.9803842165404505	0.9826948615910595	0.9860857734112688	0.9863997821851335	0.9860857734112688	0.9867731462760091	0.993016368281744	0.8394524835796388
NZ_CP009040	0.9693792847342199	0.9599629473089158	1.0037686022231238	0.9635438053730161	0.9660062795628925	0.966005339902437	1.0512906142391258	0.9669280864698103	0.9666794523132655	0.9658491683347206	0.9745410275487773	0.9646418925813995	0.9620061450035152	0.962662591797779	0.9637636859196204	0.968308259746957	0.8161355110653475	0.9636969700272746	0.9742675863562054	1.0	0.9583927746876522	0.9660923524606231	0.8228736282601754	0.9600978825503362	0.9600426305155485	0.9583796194412741	0.960318514825305	0.992457533455201	0.9642057021979222	0.9621324353687444	0.962590425874791	0.9584397577104309	1.0449182128936074	1.0037592056185682	0.8273781725521047	0.9621322474366533	0.9620348986134558	0.9660923524606231	0.9660912248680764	0.9660923524606231	0.9622765792826293	1.0000133431784692	0.824792414910457
NZ_CP009004	1.0191162817380268	1.0226147283254952	0.9950845352231072	1.0258673138666021	1.003900995268931	1.0039002147576728	0.9944784682310454	0.9941137743456097	1.0371133103316665	1.0507712817126602	0.9939512328760708	1.0304428659905098	1.0350783223534912	1.0294996181348668	1.0638526504015926	0.9813147556043635	0.8441453655387888	1.0075512512961364	0.9949647267449597	0.9950886329072132	1.0	1.0039084101258848	0.853452181782633	1.0114280507160605	1.0075182746954738	0.9999998048721854	1.0077984782371998	1.0037907480536976	1.0405069732827095	1.0156180302783733	0.9747820715002948	1.0077984782371998	0.9919603437839888	1.000862855196039	0.8558793766680989	1.0195225378479666	1.022848881702982	1.0039084101258848	1.007803746688193	1.0039084101258848	1.0228469304248362	1.0007963166112699	0.8551620868217309
NZ_CP008995	1.0151604909074539	1.0345667075897904	0.9932503896198246	1.03722458525245	0.9999990339205936	0.9999982610570687	0.9824471100507424	0.9906060370688533	1.0352319498689804	1.032747580067695	0.9945476410466273	1.0230067946296806	1.0210761815440963	1.0447151785372708	1.0519721738216439	0.9681703885841875	0.8360632805197044	1.0015507506630204	0.9953237892416624	0.9932544471533311	0.9940717503310754	1.0	0.8453189008798665	0.9938690668716301	0.9938624975316671	0.9940651809911124	0.9941399555371614	1.0036059879920194	1.0618089875526464	1.001801351661019	0.9809817608072405	0.9941399555371614	0.9824285613261411	0.9931624763938497	0.8476815446759557	1.009535783387994	1.0367195189388274	1.0038647040570312	1.0038569754217805	0.9999998067841187	1.0328515302118149	0.9930965897783389	0.8470106991362091
NZ_CP011160	0.8425127796484088	0.844633491491053	0.8434123004753977	0.8464529505342518	0.842697691852672	0.8426967287682747	0.8436422850294502	0.8418328420639823	0.8456869132047153	0.8425191360054303	0.8420123609956213	0.8418445916936282	0.8422720085491076	0.8446739410357357	0.8448931390445393	0.8440625750603902	0.8749563963539165	0.8424694408505345	0.8423690874563458	0.8433862971966732	0.8424698260842934	0.8426982697033103	1.0	0.8420379790405869	0.8420379790405869	0.8423005158472648	0.8423003232303854	0.8421389102854139	0.8426474188471379	0.8423005158472648	0.8434664258185206	0.8423005158472648	0.8431201006692859	0.8428577564794874	0.884538893489222	0.8422602589194617	0.8450302822627013	0.842544368816637	0.842544368816637	0.842544368816637	0.8450293191783042	0.8428914644333895	0.9943362932769197
NZ_CP008992	1.0308418930444336	1.0295071440978492	0.9970564872624083	1.0375095875920457	1.003905882536628	1.0039051018675555	0.986446023564496	0.9965646657467783	1.0526549579316953	1.0311730918984114	1.0002980204183995	1.0523315657684418	1.0389136209188086	1.0294243931761717	1.0701353094669788	0.9759028925740806	0.844046520070026	1.011376690392501	1.003250120515788	0.9970605857750385	1.0116325546809894	1.0039066632057005	0.8531871790718235	1.0	1.00389846618044	1.0116341160191342	1.0117096457518917	1.0000817750853368	1.0482449583415465	1.0155409743921027	0.9849387467529046	1.0117096457518917	0.9863738116752964	1.0008542471325048	0.8557860264139381	1.0233541056362356	1.0311531848370645	1.0039134940600842	1.007809618233307	1.0039134940600842	1.0314191978234946	1.0007876950940804	0.8553191863086258
NZ_CP008989	1.0269545387831833	1.0373414415933597	0.9970275178075689	1.0414525620727666	1.003927853192559	1.0039270725012412	0.986450907007173	0.9963182597453697	1.0526972494683493	1.0390054851371986	1.0000517207998025	1.042567194101721	1.0350321566753793	1.0370075008821813	1.0642856362165825	0.9798228377192572	0.8440705713723616	1.0113990691036727	1.003009369857196	0.9970316164369872	1.0077507034028774	1.0039286338838769	0.8532114908393681	1.0039270725012412	1.0	1.007747970983265	1.0078235028682598	1.0042846291247827	1.0482592144996237	1.0116549406830737	0.9849834025025841	1.0078235028682598	0.9863751799493488	1.0008570038940883	0.8558094363720962	1.0194682945642024	1.0353276483391574	1.0039325373404657	1.0039136055760096	1.0039325373404657	1.0355928882143717	1.000790449959248	0.8553431684825546
NZ_CP008998	1.0230249543838617	1.0367657001762596	0.9950737887746932	1.0375875809368154	1.00390393361264	1.0039031530990974	0.990045525403667	0.9982578937724971	1.037113809216343	1.0507743572422192	0.9980953518272114	1.0367854081432148	1.0350809616941514	1.0409818392060148	1.0740957116439547	0.9813252378468675	0.8441437385935263	1.007554200323874	0.9991096291760645	0.9950778864707929	1.0000027317973998	1.003904714126183	0.853283161922803	1.011432572117988	1.0075184918292917	1.0	1.0077985010627668	1.003777100161937	1.0365855966762612	1.0156180759911888	0.9825945479958266	1.0077985010627668	0.9899942066382287	1.0008490036061677	0.8558795402228874	1.0234290652706401	1.0330900667748848	1.0039084215655112	1.0078037695291806	1.0039084215655112	1.0330873349774852	1.000782464826645	0.8551620531486794
NZ_CP009019	1.0347408179782578	1.0563073205643414	0.9950781678648165	1.0336329423444193	1.0039220514469505	1.003921270978029	0.9822572097767781	0.9943568194642706	1.066190398515236	1.038990276137709	1.0000505353626565	1.0425745796589507	1.0369795930791137	1.0528455506637497	1.0798909450776215	0.9795591287157149	0.8440999671422584	1.01529641038929	1.0010747057046814	0.9970340229816879	1.007743812637509	1.0039228319158717	0.8532341851631298	1.0114502595449397	1.0075364030216636	1.0077408858790537	1.0	1.0056437658874204	1.0443310249664204	1.0155543553677921	0.9847166624651423	0.9999998048827696	0.9822031623039755	0.9969550005034025	0.8558315857333403	1.0233648980980752	1.0545932156958544	1.0039277098466302	1.0058782967982824	1.0039277098466302	1.0545904840546296	0.9968884655278585	0.855114139677401
NZ_CP020885	0.9762393590244963	0.9782621108168454	0.9888672833329558	0.9662989520442149	0.9723855535272916	0.9723834942704924	0.9746310794642862	0.9593272445477901	0.9636204205638882	0.9595576941041418	0.9595867109044949	0.9667506781039037	0.9597250555203714	0.9638332728348646	0.9677464223689204	0.9693569483910933	0.810165539909988	0.9630193047836723	0.9667946713173421	0.9886186748757378	0.9630344684019212	0.9723849919118009	0.8184783851982119	0.9592821281033702	0.9632860721417562	0.963018555963018	0.9648645860809592	1.0	0.9709193626862294	0.9611663480746792	0.9686697182356363	0.9611455683015231	0.9766828480569882	0.9886261630822806	0.8213989729550316	0.9614321794069453	0.9737439141941389	0.9724106390192097	0.9742637829333664	0.9724104518140461	0.9758688800057959	0.9907395221737965	0.8205524312053785
NZ_CP023285	1.0412301876546577	1.0339853012494191	0.9946110537199111	1.031727331398541	1.075085945992453	1.0673176440747325	0.9864933549535986	0.9854783755590787	1.0541487428413947	1.055097299933403	0.9894802221767753	1.0442961013021685	1.0472316951690206	1.04603298624767	1.0615940614577208	0.9704063394067012	0.8401984278889769	1.039521269994424	0.9938033041405372	0.9964524275506504	1.0356514911127153	1.0673120117742272	0.8496486512679571	1.043142450784861	1.0431269134041565	1.03174539360361	1.039514083955848	1.0072868373331407	1.0	1.023980393379289	0.9832477903416923	1.0356248833482589	0.9864139200947469	0.9964112534917835	0.8519000177320357	1.0395191336045773	1.0378304145392594	1.0750678837873842	1.0750597266625144	1.07506205726962	1.0361541253785052	0.9965893507181086	0.8515848031209937
NZ_CP009010	1.034742946567775	1.0321174833798716	0.9989744010021835	1.033696468747134	1.0117208247720404	1.0117200442552992	0.9903385686493743	0.9977339647713769	1.027339355019991	1.0507786630138483	0.997571422160041	1.0656201888460255	1.0311841804866912	1.0373274326267705	1.0792363033946624	0.979630269219737	0.8441512953650965	1.0153644720487198	0.9988614212039081	0.9989784987150743	1.01562516464025	1.0117216052887814	0.8532866584322151	1.0153428127091542	1.0114287163816804	1.0156222377024708	1.0156165789560978	1.0018506051931682	1.0287883843498589	1.0	0.9808558756324625	1.0156064322384635	0.9902854935109789	1.0027950304499094	0.8558789496586214	0.9999998048708147	1.0343089792597189	1.0117161416715936	1.0156115055972808	1.0117161416715936	1.0343085890013484	1.00272849139773	0.8549280851387662
NZ_CP060465	0.9778874608965923	0.9634317505752125	0.9833242623986239	0.9738186907329603	0.974455671925889	0.974692572104332	0.9829721757476801	1.0018358803942065	0.9609932529523733	0.9688407153463897	1.0112594776869404	0.961525030500418	0.9661516871458616	0.9712133647024493	0.9652179088087895	1.0423429312461545	0.8342088465130655	0.9628744400257634	1.022039779648278	0.9833108239768321	0.9590441058602078	0.9746941079239654	0.8406663921389073	0.9688409073238439	0.9688572254074481	0.9667276195083649	0.9688708558066941	0.9933633394094198	0.9719085150639909	0.9650130688651924	1.0	0.9673818786721687	0.9867861918296316	0.9833407724596823	0.845817339211683	0.9676203146702451	0.9616413688376437	0.9674653888647318	0.9676965297195498	0.9674667327069109	0.9654809179209993	0.9831255657335602	0.8424681005462719
NZ_CP009016	1.0347404141868903	1.0563012499595132	0.9970293413274132	1.0336298073452244	1.003921659682123	1.0039208792135061	0.982256631349161	0.9943564314321248	1.0663989529233038	1.0389902609223656	0.99809624192654	1.0425509538692317	1.0369797737655622	1.0528601638281674	1.0837887692907453	0.9792982650572883	0.8440996377454916	1.0152960141857976	0.9990847054296812	0.9950830477143391	1.007743419381299	1.0039224401507396	0.8532340473190317	1.0114498648423473	1.0075360098463921	1.0077404926239861	0.9999994146485374	1.0017671760655251	1.0404233964199123	1.0155438129716226	0.9832029495469965	1.0	0.982170584684162	0.9969231975955323	0.8558312517584934	1.0233648889802904	1.0545929992745544	1.0039277083139029	1.0058782945043692	1.0039277083139029	1.0545910481030125	0.9968566626459525	0.8551136108653719
NZ_CP020882	0.9554753469539969	0.9503408667556336	1.0430200070458178	0.9527498760979076	0.9538103129311014	0.9538131267560612	1.0173506074672911	0.9525746685970756	0.9496550438187582	0.953605466474026	0.9601581144521426	0.9516491077736229	0.9465772820776983	0.9524185951059705	0.9527631948693841	0.9679983687318766	0.8142346527421099	0.9477558995592049	0.9663871725598792	1.0430068758626718	0.9536322916053096	0.9538146274627065	0.821109202295631	0.9480699224247218	0.9480442228234219	0.9517393377606681	0.9443033363334961	0.9786818993393515	0.9527461243312945	0.9520154677833925	0.9642255922257393	0.9442723842589379	1.0	1.0499221320839451	0.8273157498036888	0.9520745581075489	0.9502367552321199	0.9538772819651453	0.9538416401823209	0.9538649011353221	0.9508203425287882	1.0429438461835716	0.8223546012228508
NZ_CP009031	0.9693603711078888	0.9600368191224901	0.9999984965650269	0.9635259158362067	0.9659883543926987	0.9659874147458406	1.046935360565051	0.96691672548856	0.9666769276103577	0.9658312454380145	0.9745319994858253	0.9646422163036998	0.961988277717515	0.9626480977413144	0.9637491759297054	0.968290301265817	0.8161270838548373	0.9655625064365809	0.9742516088633505	1.003744680659136	0.9639401121712834	0.9659889181808136	0.8223460426208781	0.9637369605205494	0.963712153843494	0.963923950245323	0.9602285070815546	0.9924506892121775	0.9641519085731124	0.965794223351803	0.9626058136326973	0.9601982504527219	1.0518309206960603	1.0	0.827360749973502	0.9621155059021098	0.9620181584876045	0.9660755536211358	0.9660744260449061	0.9660755536211358	0.9622598356595231	1.000000939646858	0.8247750297492196
